artist,title,lyrics
Amit Trivedi,HU BA HU,"1 ContributorHU BA HU LyricsTirbhinnat…
Jagjhannat…
Tirbh.. Tirbh.. Tirbh..
Tirbhinnat… (x2)
Hu ba hu hai tumsa
Dil ye hu ba hu
Ik hum dono hu ba hu
Nayi nayi nazrein
Hu ba hu re hu ba hu
Ikk hi hai dono ki adaa
Hu ba hu hai tumsi rooh ye hu ba hu
Ikkdum dono hu ba hu
Nayi nayi saansein
Hu ba hu re hu ba hu
Ikk hi hai dono ki duaa
Kal do khwaab jo daude
Aage aage, aage aage, aage aage
Aaj woh hu ba hu dekho
Bhaage bhaage, bhaage bhaage
Peeche ye jahaan…
(Peeche ye jahaan…)
You might also likeTirbhinnat…
Jagjhannat…
Tirbh.. Tirbh.. Tirbh..
Tirbhinnat… (x2)
Thode besabar hain
Thode bekhabar hain
Dono ki ek mushkil
Thodi si zameeni
Thodi aasmaani
Dono ki ik manzil
Ek hi raasta hai
Ek hi waasta hai
Ek hi hai humaara kaarwaan o…
Hu ba hu hai tum si nabz ye hu ba hu
Ek sam dono hu ba hu
Nayi nayi chaahein hu ba hu re hu ba hu
Ikk hi hai dono ki sadaa…
Kal do khwaab jo daude
Aage aage, aage aage, aage aage
Aaj woh hu ba hu dekho
Bhaage bhaage, bhaage bhaage
Peeche ye jahaan…
(Peeche ye jahaan…)
Tirbhinnat…
Jagjhannat…
Tirbh.. Tirbh.. Tirbh..
Tirbhinnat… (x2)Embed"
Amit Trivedi,Zinda,"1 ContributorZinda Lyricsमुझे छोड़ दो मेरे हाल पे
मुझे छोड़ दो मेरे हाल पे
ज़िन्दा हूँ यार काफी है
ज़िन्दा हूँ यार काफी है
मुझे छोड़ दो मेरे हाल पे
मुझे छोड़ दो मेरे हाल पे
ज़िन्दा हूँ यार काफी है
ज़िन्दा हूँ यार काफी है
ओ..काफी है…
काफी है…
हवाओं से जो माँगा हिस्सा मेरा
तो बदले में हवा ने सांस दी
अकेलेपन से छेड़ी जब गुफ़्तगू
मेरे दिल ने आवाज़ दी
मेरे हाथों, हुआ जो किस्सा शुरु
उसे पुरा तो करना है मुझे
कब्र पर मेरे सर उठा के खड़ी हो ज़िन्दगी
ऐसे मरना है मुझे
कुछ माँगना बाक़ी नहीं
कुछ माँगना बाक़ी नहीं
जितना मिला काफी है
ज़िन्दा हूँ यार काफी है
You might also likeमुझे छोड़ दो मेरे हाल पे
मुझे छोड़ दो मेरे हाल पे
ज़िन्दा हूँ यार काफी है
ज़िन्दा हूँ यार काफी है
मुझे छोड़ दो..
मुझे छोड़ दो..
मेरे हाल पे…Embed"
Amit Trivedi,Nirmohi,"1 ContributorNirmohi Lyrics
जो बीत गया, सो बीत गया
क्यूँ ढूंढ रहा है ठोकर का पता?
ये शिकायतें, ये अदावतें
ये बोझ कहीं पे रख के भूल जा

निर्मोही, निर्मोही
उस याद से अब तो हो जा निर्मोही
निर्मोही, निर्मोही
उस बात से नाता रख ना अब कोई

किसी से हो तेरी नाराज़ी (नाराज़ी)
तू ही तुझे देगा आज़ादी (आजादी)
ओ किसी से हो तेरी नाराज़ी
तू ही तुझे देगा आज़ादी

तेरी आँखों से जो रस बरसे
धूल जाएगा तू ही भीतर से, भीतर से

ओ ये मोड नया, तू थाम ज़रा
एक राह यहाँ से खुलती है नई
You might also like
है रात अगर, तो दीप जला
तेरे भी हिस्से आए रोशनी
निर्मोही, निर्मोही
उस याद से अब तो हो जा निर्मोही
निर्मोही, निर्मोही
उस बात से नाता रख ना अब कोई

निर्मोही, निर्मोही

(निर्मोही, निर्मोही)
उस याद से अब तो हो जा निर्मोही
(निर्मोही)
उस बात से नाता रख ना अब कोईEmbed"
Amit Trivedi,Iktara (From ”Wake Up Sid”) - Instrumental,1 ContributorIktara (From ”Wake Up Sid”) - Instrumental LyricsThis song is an instrumentalEmbed
Amit Trivedi,Nayan Tarse,"1 ContributorNayan Tarse LyricsHai Duniya
Duniya Duniya Duniya
Ye Duniya Badi Gol Hai, Hai Duniya
Duniya Duniye Duniya, Hai Isme Kitne Jhol
Galiyo Galiyo Chappa Chappa, Aplam Chaplam Laare Lappa
Tauba Tauba Rabba Rabba, Jee Jee Jee Jee
Tola Pal Me, Pal Me Masa
Pol Me Chora, Pal Me Fasa
Agdam Tigdam, Dekh Tamasha
Jee Jee Jee Jee, Hai Duniya
Duniya Duniya Duniya, Ye Duniya Badi Gol Hai
Hai Duniya, Duniya Duniya Duniya
Hai Isme Kitne Jhol, Jhol Tol Tol Tol
Tol Tol Tol Tol
Are Adi Tedi, Tirchi Tirchi
Mitti Mithi, Mirchi Mirchi
Dikhti Asli, Lekin Farzi
Jee Jee Jee Jee
Aati Jati, Dukke Dukke
Ankh Micholi, Chupke Chupke
Khud Me Rahti, Niche Chupke
Jee Jee Jee Jee
Hai Duniya, Duniya Duniya Duniya
Ye Duniya Badi Gol Hai, Hai Duniya
Duniya Duniya Duniya, Hai Isme Kitne Jhol
Jhol Tol Tol Tol, Tol Tol Tol Tol
Tu Sula Ke Bulaye, Phir Thenga Dikhaye
Kaise Chuna Lagaye, Rama Ho
Pehle Lori Sunaye, Phir Horn Bajaye
Kaise Chuna Lagaye, Rama Ho
Na Jhatka Lage Eye, Na Khatka Lage Eye
Bina Shore Fatka Lage Eye
Are Bhaiya Bhaiya, Bhaiya Bhaiya
Bhaiya Bhaiya, Are Bhaiya Bhaiya
Bhaiya Bhaiya, Ho
Galiyo Galiyo Chappa Chappa
Aplam Chaplam Lare Lappa
Tauba Tauba Rabba Rabba, Jee Jee Jee Jee
Tola Pal Me, Pal Me Masa
Pol Me Chora, Pal Me Fasa
Agdam Tigdam, Dekh Tamasha
Jee Jee Jee Jee
Hai Duniya, Duniya Duniya Duniya
Ye Duniya Badi Gol
Gol Gol Gol Gol Gol Hai
Hai. Duniya, Duniya Duniya Duniya
Hai Isme Kitne Jhol
Jhol Tol Tol Tol
Tol Tol Tol TolYou might also likeEmbed"
Amit Trivedi,Jaan Leke Gayi,"1 ContributorJaan Leke Gayi Lyrics
जान लेके गई और जहान लेके गई
जबसे गई, ज़िंदगी से प्राण लेके गई
जान लेके गई और जहान लेके गई
जबसे गई, ज़िंदगी से प्राण लेके गई

दिल और दिमाग़ दोनों काम ना करें
बस उसी के बारे में ये सोचता रहे
हो गई है धीमी ये ज़िंदगी कमीनी
मौज का ये देख सब सामान लेके गई, लेके गई

जान लेके गई और जहान लेके गई
जबसे गई, ज़िंदगी से प्राण लेके गई

Señorita, señorita, señorita

ये किस से पूछे, ये कैसे जाने
हो रहा है जो, सच कैसे माने
ओ,ये किस से पूछे, ये कैसे जाने
हो रहा है जो सच, कैसे माने
जाने, पहचाने हैं सब बहाने
तसल्ली दिल को देने के हैं सब फ़साने
१०० कहूँ मैं दिल को, दिल ये मेरी ना सुने
अपनी मौज में ना जाने सपने क्यूँ बुने
You might also like
ज़िद्दी, ये हटीला पी रहा tequila
ले गई सुहाने दिन और रात देके गई, देके गई

उफ़, जान लेके गई और जहान लेके गई
जबसे गई, ज़िंदगी से प्राण लेके गई
जान लेके गई और जहान लेके गई
जबसे गई, ज़िंदगी से प्राण लेके गई

Señorita, señorita (हट साली)Embed"
Amit Trivedi,Atak Gaya (Acoustic),"1 ContributorAtak Gaya (Acoustic) Lyricsजब चलते-चलते राह मुड़े
जब जुगनू मुट्ठी खोल उड़े
जब नैन ये तोड़े rule सभी
और खुल के कर ले भूल सभी
भूल सभी, भूल सभी
तो अटक गया है, ये मन अटक गया है
कुछ चटक गया है, ये मन अटक गया है
तो अटक गया है, ये मन अटक गया है
कुछ चटक गया है, ये मन अटक गया है
हाय
कभी झील है तू और कभी यादों की नाव है
तू ही दिल का किनारा मेरा
कभी धूप है तू और कभी तारों की छाँव है
सारा ही है सहारा मेरा
जब बाक़ी दुनिया धुँधली लगे
जब रात भी उजली-उजली लगे
जब दिल को दुआ मालूम पड़े
और धड़कन झट से boom करे
Boom करे, boom करे
तो अटक गया है, ये मन अटक गया है
कुछ चटक गया है, ये मन अटक गया है
तो अटक गया है, ये मन अटक गया है
कुछ चटक गया है, ये मन अटक गया है
हायYou might also likeEmbed"
Amit Trivedi,Conspiracy,1 ContributorConspiracy LyricsThis song is an instrumentalEmbed
Amit Trivedi,The Bombay Velvet Theme,1 ContributorThe Bombay Velvet Theme LyricsThis song is an instrumentalEmbed
Amit Trivedi,Tommy Gun,1 ContributorTommy Gun LyricsThis song is an instrumentalEmbed
Anu Malik,Chamma Chamma (From ”Fraud Saiyaan”),"6 ContributorsTranslationsRomanizationChamma Chamma (From ”Fraud Saiyaan”) Lyrics
(छम. छम)
पैजनिया
(छम, छम)
हाय पैजनिया

देखा देखि दिल मेरा जुड़ गया रे
लेके परदेसी दिल उड गया रे
आँखों से Connection जुड़ गया रे
लेके परदेसी दिल उड गया रे
तेरे Closeआके तेरी
साँसों में समाउ राजा
तेरे Close आके तेरी
साँसों में समाउ
तेरी नींदें चुरा लूँ

छम्मा छम्मा बाजे रे मेरी पैजनिया
रे छम्मा छम्मा बाजे रे मेरी पैजनिया
छम्मा छम्मा बाजे रे मेरी पैजनिया
रे छम्मा छम्मा बाजे रे मेरी पैजनिया

तेरी छम छम करती पैजनियाँ
देसी beat पे हिलती कामरिया
उस पर टिकी है मेरी नजरिया
मैं हूँ पयासा तू है दरिया
तेरे गोल गोल कानों के झुमके
एक बात बोलो जाना मेरी सुनके
सौ में से सौ मैंने दिए तेरे नखरे को
आग लगाती जब मरे तुमके
You might also like
हिला दूं UP
हिला दूं MP
हाय हिला दूं UP
हिला दूं MP
जो मारु मैं ठुमका
तेरे ठुमके पे
हा mumbai पटना
मैं हारु kolkata

तेरी पतली कमर तेरी तिरछी नज़र
मुझको तू बना ले रानी अपना lover
मेरी पतली कमर मेरी तिरछी नज़र
मेरे आगे पीछे घूम जाने कितने lover
तेरे हाथ न आनी

छम्मा छम्मा बाजे रे मेरी पैजनिया
रे छम्मा छम्मा बाजे रे मेरी पैजनिया
हो छम्मा छम्मा बाजे रे मेरी पैजनिया
हे छम्मा छम्मा बाजे रे मेरी पैजनिया

(छम्, छम्)
पैजनिया
(छम्, छम्)
हाय पैजनियाEmbed"
AR Rahman,Ay Hairathe,"1 ContributorAy Hairathe Lyrics
दम-दरा, दम-दरा, चश्म-चश्म नम
दम-दरा, दम-दरा, चश्म-चश्म नम
सुन मेरे हमदम, हमेशा इश्क़ में ही जीना
दम-दरा, दम-दरा, चश्म-चश्म नम
दम-दरा, दम-दरा, चश्म-चश्म नम
सुन मेरे हमदम, हमेशा इश्क़ में ही जीना

ऐ, हैरते आशिक़ी जगा मत
पैरों से ज़मीं, ज़मीं लगा मत
ऐ, हैरते आशिक़ी जगा मत
पैरों से ज़मीं, ज़मीं लगा मत
ऐ, हैरते आशिक़ी
ऐ, हैरते आशिक़ी
ऐ, हैरते आशिक़ी

दम-दरा, दम-दरा, चश्म-चश्म नम
दम-दरा, दम-दरा, चश्म-चश्म नम
सुन मेरे हमदम, हमेशा इश्क़ में ही जीना

क्यूँ उर्दू, फारसी बोलते हो?
क्यूँ उर्दू, फारसी बोलते हो?
दस कहते हो, दो तौलते हो
झूठों के शहनशाह बोलो ना
कभी झाँकों, मेरी ऑंखें
कभी झाँकों, मेरी ऑंखें सुनाए एक दास्ताँ
जो होठों से खोलो ना
You might also like
ऐ, हैरते आशिक़ी जगा मत
पैरों से ज़मीं, ज़मीं लगा मत
ऐ, हैरते आशिक़ी
ऐ, हैरते आशिक़ी
ओ, हैरते आशिक़ी

दम-दरा, दम-दरा, दम-दरा, दम-दरा
दम-दरा, दम-दरा, दम-दरा, दम-दरा
दम-दरा, दम-दरा, दम-दरा, दम-दरा
दम-दरा, दम-दरा, दम-दरा, दम-दरा

दो-चार महीन से लम्हों में
दो-चार महीन से लम्हों में
उम्रों के हिसाब भी होते हैं
जिन्हें देखा नहीं कल तक
जिन्हें देखा नहीं कल तक
कहीं भी अब कोख में वो चेहरे बोते है

ऐ, हैरते आशिक़ी जगा मत
पैरों से ज़मीं, ज़मीं लगा मत
ऐ, हैरते आशिक़ी जगा मत
पैरों से ज़मीं, ज़मीं लगा मत
ऐ, हैरते आशिक़ी
ऐ, हैरते आशिक़ी
ओ, हैरते आशिक़ी

दम-दरा, दम-दरा, चश्म-चश्म नम
दम-दरा, दम-दरा, चश्म-चश्म नम
सुन मेरे हमदम, हमेशा इश्क़ में ही जीना
ओ, दम-दरा, दम-दरा, चश्म-चश्म नम
दम-दरा, दम-दरा, चश्म-चश्म नम
सुन मेरे हमदम, हमेशा इश्क़ में ही जीनाEmbed"
AR Rahman,Kannathil Muthamittal,"4 ContributorsKannathil Muthamittal Lyrics
Nenjil jil jil jil jil, kaadhil dhil dhil dhil dhil
Kannathil muthamittaal nee
Kannathil muthamittaal
[Chorus
Oru dheyivam thandha poovae, kaNNil thedal yeNNa thaayae (2)
Vazhvu thodangum idam needanae (aaah)
Vazhvu thodangum idam needanae
Vaanam mudiyumidam needanae
Kaatrai poala nee vandhayae
Swasamaga nee nindrayae
Maarvil oorum uyirae
Oru dheyivam thandha poovae, kaNNil thedal yeNNa thaayae (2)
Nenjil jil jil jil jil, kaadhil dhil dhil dhil dhil, kaNNathil muththamittaal
Nee kaNNathil muththamittaal (2)
Yenadhu sondham nee, yenadhu pagaiyum nee
Kadhal malarum nee, karuvil muLLum nee
Chella mazhaiyum nee, chinna idiyum nee
Chella mazhaiyum nee, chinna idiyum nee
Pirandha udalum nee, piriyum uyirum nee
Pirandha udalum nee, piriyum uyirum nee
Maranam meenda jananamm nee
You might also likeOru dheyivam thandha poovae, kaNNil thedal yeNNa thaayae (2)
Nenjil jil jil jil jil, kaadhil dhil dhil dhil dhil, kaNNathil muththamittaal
Nee kaNNathil muththamittaal (2)
Yenadhu selvam nee, yenadhu varumai nee
Izhaiththa kavidhai nee, Ezhuththu pizhaiyum nee
Iraval veLicham nee, iravin kaNNir nee (2)
Yenadhu vaanam nee, izhandha siragum nee (2)
Naan thooki vaLLatha thuyaram nee
Oru dheyivam thandha poovae, chiru oodaL yeNNa thaayae (2)
Vazhvu thodangum idam needanae ...
Vazhvu thodangum idam needanae
Vaanum mudiyumidam needanae
Kaatrai poala nee vandayae, swasamaga nee nindrayae
Maarvil oorum uyirae ...
Oru dheyivam thandha poovae, kaNNil thedal yeNNa thaayae (2)
Nenjil jil jil jil jil, kaadhil dhil dhil dhil dhil, kaNNathil muththamittaal
Nee kaNNathil muththamittaalEmbed"
AR Rahman,Mehndi Hai Rachnewali,"5 ContributorsMehndi Hai Rachnewali Lyricsमेहँदी है रचनेवाली, हाथों में गहरी लाली
कहें सखियाँ, अब कलियाँ, हाथों में खिलने वाली हैं
तेरे मन को, जीवन को,नई ख़ुशियाँ मिलने वाली हैं
मेहँदी है रचनेवाली, हाथों में गहरी लाली
कहें सखियाँ,अब कलियाँ, हाथों में खिलने वाली हैं
तेरे मन को, जीवन को, नई ख़ुशियाँ मिलने वाली हैं
हो हरियाली बन्नो
ले जाने तुझको गुईयाँ
आने वाले हैं सैयाँ
थामेंगे आ के बईयाँ
गूँजेगी शहनाई
अंगनाई-अंगनाई
मेहँदी है रचनेवाली, हाथों में गहरी लाली
कहें सखियाँ, अब कलियाँ, हाथों में खिलने वाली हैं
तेरे मन को, जीवन को, नई ख़ुशियाँ मिलने वाली हैं
गायें मईया और मौसी, गायें बहना और भाभी कि
मेहंदी खिल जाये, रंग लाये, हरियाली बन्नी
गायें फूफी और चाची, गायें नानी और दादी कि
मेहंदी मन भाये, सज जाये, हरियाली बन्नी
मेहंदी रूप सँवारे हो, मेहंदी रंग निखारे हो
हरियाली बन्नी के आँचल में उतरेंगे तारे
You might also likeमेहँदी है रचनेवाली, हाथों में गहरी लाली
कहें सखियाँ, अब कलियाँ, हाथों में खिलने वाली हैं
तेरे मन को, जीवन को, नई ख़ुशियाँ मिलने वाली हैं
गाजे, बाजे, बाराती, घोड़ा, गाड़ी और हाथी को
लायेंगे साजन, तेरे आँगन, हरियाली बन्नी
तेरी मेहंदी वो देखेंगे तो, अपना दिल रख देंगे वो
पैरों में तेरी चुपके से, हरियाली बन्नी
मेहँदी रूप सँवारे, ओ मेहँदी रंग निखारे हो
हरियाली बन्नी के आँचल में उतरेंगे तारें
मेहँदी है रचनेवाली, हाथों में गहरी लाली
कहें सखियाँ, अब कलियाँ, हाथों में खिलने वाली हैं
तेरे मन को, जीवन को, नई ख़ुशियाँ मिलने वाली हैं1Embed"
AR Rahman,Pudhu Vellai Mazhai,"3 ContributorsPudhu Vellai Mazhai Lyrics
Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu
Ingu sollaadha idam kooda kulirgindradhu
Manam soodaana idam thedi alaigindradhu
Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu
Ingu sollaadha idam kooda kulirgindradhu
Manam soodaana idam thedi alaigindradhu

Nadhiye Nee Aaanaal, Karai Naane
Siru Paravai Nee Aanaal, Un Vaanam Naane

Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu

Penn Illaadha Oorile, Adi Aann Poo Ketpadhaillai
Penn Illaadha Oorile, Kodi Thaan Poo Pooppadhillai
Un Pudavai Mundhaanai Saaindhadhil
Indha Bhoomi Poo Poothadhu
Idhu Kamban Paadaadha Sindhanai
Undhan Kaadhodu Yaar Sonnadhu ?
You might also like
Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu
Ingu sollaadha idam kooda kulirgindradhu
Manam soodaana idam thedi alaigindradhu
Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu

Nee Anaikindra Velaiyil, Uyir Poo Dhiddukkendru Malarum
Nee Vedukkendru Odinaal, Uyir Poo Sarugaaga Ularum
Iru Kaigal Theendaadha Penmaiyai, Un Kangal Pandhaadudho
Malar Manjam Seraadha Penn Nilaa
Endhan Maarbodu Vandhaadudho?

Pudhu vellai mazhai, ingu pozhigindradhu
Indha kollai nilaa, udal nanaigindradhu
Ingu sollaadha idam kooda kulirgindradhu
Manam soodaana idam thedi alaigindradhu

Nadhiye Nee Aaanaal, Karai Naane
Siru Paravai Nee Aanaal, Un Vaanam Naane
Pudhu vellai mazhai ingu pozhigindradhu
Indha kollai nilaa udal nanaigindradhuEmbed"
AR Rahman,Maahi Ve,"5 ContributorsTranslationsRomanizationMaahi Ve Lyricsधूप पानी पे बरस जाये
ये साये बनाये, मिटाये
मैं कहूँ और तू आ जाये
बेहलाए हर दूरी शरमाये
तू साथ है, हो दिन रात है
परछाईयाँ बतलाये
तू साथ है, दिन रात है
साया, साया माहि वे माहि वे
मेरी हर बात में साथ तू है
माही वे, माही वे
मेरे सारे हालात तू
माही वे... माही वे...
हाय सताये, मनाये, सताये
तू रुलाये, हँसाए भी तू ही
हमसाये, हर दूरी शरमाये
तू साथ है, हो दिन रात है
परछाईयाँ बतलाये
तू साथ है, हो दिन रात है
साया साया माही वे, माही वे
मेरी सब राज़, कल-आज तू है
माही वे, माही वे
मेरी हर उड़ान एक तू
माही वे... माही वे...
माही वे, माही वे
You might also likeये जीना भी, ना जीना भी
है दोनों का तुमसे ही वास्ता
हो मैं ही तो हूँ तेरा पता
है दूसरा ना कोई रास्ता
आये मुझ तक वो
तुमको जो हो ढूंढता
मेरे खामोशियों में है तू बोलता
ये जीना भी, ना जीना भी
जो भी हुआ है, वो तुमसे हुआ
माही वे...Embed"
AR Rahman,Hosanna,"6 ContributorsHosanna LyricsYennn idhayam...
Udaiythaai norunggavey...
Yennn maru idhayam...
Tharuvaen nee udaikavey...

Ohhh Ooooh..
Hosanna Hosanna..
Ohhh Ooooh..
Hosanna Hosanna..

Andha neram andhi neram
Kann paarthu kandhalaagi pona neram
Yedho aachu...
Oh vaanam theendi vandhachu
Appavin veetti yellam kaatrodu
Poye pochu...
Hosanna…En vaasal thaandi ponaaley..
Hosanna..Veyr-ondrum seiyamaley..
Naan aadi pogiren
Sukku nool-aaghiren
Aval pona pinbu yendhan nenjai
Thaedi pogiren…
You might also likeHosanna…Vaazhvukum pakkam vandhaen
Hosanna…Saavukkum pakkam nindren
Hosanna…Yen endral kadhal yenbaen
Hosanna…

Everybody wanna know what'd be lika feel lika
I really wanna be here with you…
It's not enough to say that we are made for each other
It's love that is Hosanna true...
Hosana…be there when you're callin' out me name...
Hosana...feeling like me whole life has changed...
I never wanna be the same...
It's time we rearrange...
I take a step
You take a step
Im here callin out to youu...
Hello...Halloo……Halloooooo…Yo…Hosanna..

Hosanna Hooooohhhh..
Hosanna Hooooohhhh...

Vanna vanna pattu poochi
Poo thaedi poo thaedi
Angum ingum alaighindradhe..
Oh sottu sottaiy
Thotu poga megam ondru megam ondru
Yeng-engo nagargin-dradhey..
Hosanna..pattu poochi vandhacha..
Hosanna..megam unnai thottacha..
Kilinjal aagirai-naan
Kuzhandhai aaghiraen
Naan unnai alli kaiyil vaithu pothi kolghiraen..
Hallo...Halloo……Halloooooo…Yo…Hosanna
Hosanna…yen meedhu anbu kozha..
Hosanna…yennodu serndhu sella..
Hosanna…Hmm yendru sollu podhum..
Hosanna…

Yennn idhayam...
Udaiythaai norunggavey...
Yennn maru idhayam...
Tharuvaen nee udaikavey...
Yennn idhayam...
Udaiythaai norunggavey...
Yennn maru idhayam...
Tharuvaen nee udaikavey...Embed"
AR Rahman,Pachchai Nirame (Sakiye),"4 ContributorsPachchai Nirame (Sakiye) LyricsSakiyae Snaegidhiyae Kaadhalil Kaadhalil Kaadhalil Niramundu
Sakiyae Snaegidhiyae En Anbae Anbae Unakkum Niramundu
Pachai Nirame Pachai Nirame Ichchai Moottum Pachai Nirame
Pullin Sirippum Pachai Nirame Enakku Sammadham Tharumae
Pachai Nirame Pachai Nirame Ilaiyin Ilamai Pachai Nirame
Undhan Narambum Pachai Nirame Enakku Sammadham Tharumae
Enakku Sammadham Tharumae Enakku Sammadham Tharumae
Kilaiyil Kaanum Kiliyin Mookku Vidalaip Pennin Vetrilai Naakku
Puththam Pudhidhaay Raththa Roajaa Bhoomi Thodaadha Pillaiyin Paadham
Ellaa Sivappum Undhan Koavam Ellaa Sivappum Undhan Koavam
Andhi Vaanam Araikkum Manjal Agginik Kozhundhil Pooththa Manjal
Thangath Thoadu Janiththa Manjal Konraip Poovil Kuliththa Manjal
Manjal Manjal Manjal
Maalai Nilavin Maragadha Manjal Èllaam Thangum Undhan Nenjil
Šakiyae Šnaegidhiyae Kaadhalil Kaadhalil Kaadhalil Niramundu
Šakiyae Šnaegidhiyae Èn Anbae Anbae Unakkum Niramundu
Alaiyillaadha Aazhi Vannam Mugilillaadha Vaanin Vannam
Mayilin Kazhuththil Vaarum Vannam Kuvalaip Pøøvil Kuzhaiththa Vannam
Oødhaap Pøøvil Oøtriya Vannam
Èllaam Šaerndhun Kannil Minnum Èllaam Šaerndhun Kannil Minnum
Iravin Nirame Iravin Nirame Kaarkaalaththin Møththa Nirame
Kaakkaich Chiragil Kaanum Nirame Penmai Èzhudhum Kanmai Nirame
Veyilil Paadum Kuyilin Nirame
Èllaam Šaerndhu Køøndhal Nirame Èllaam Šaerndhu Køøndhal Nirame
You might also likeŠakiyae Šnaegidhiyae Kaadhalil Kaadhalil Kaadhalil Niramundu
Šakiyae Šnaegidhiyae Èn Anbae Anbae Unakkum Niramundu
Vellai Nirame Vellai Nirame
Mazhaiyil Mulaiyum Thumbai Nirame
Vellai Nirame Vellai Nirame Vizhiyil Paadhi Ulla Nirame
Mazhaiyil Mulaiyum Thumbai Nirame Unadhu Manasin Nirame
Unadhu Manasin Nirame Unadhu Manasin NirameEmbed"
AR Rahman,Snehithane Snehithane,"3 ContributorsSnehithane Snehithane Lyricsநேற்று முன்னிரவில் உன்
நேற்று முன்னிரவில் உன் நித்திலப்பூ மடியில்
காற்று நுழைவது போல் உயிர் கலந்து களித்திருந்தேன்
இன்று பின்னிரவில் அந்த ஈர நினைவில் கன்று தவிப்பது போல்
மனம் கலங்கி புலம்புகிறேன்;
கூந்தல் நெளிவில் எழில் கோலச்சரிவில்
கூந்தல் நெளிவில் எழில் கோலச்சரிவில்
கர்வம் அழிந்ததடி. என் கர்வம் அழிந்ததடி
சிநேகிதனே சிநேகிதனே ரகசிய சிநேகிதனே
சின்னச் சின்னதாய் கோரிக்கைகள் செவி கொடு சிநேகிதனே
இதே அழுத்தம் அழுத்தம். இதே அணைப்பு அணைப்பு
வாழ்வின் எல்லை வரை வேண்டும் வேண்டும்
வாழ்வின் எல்லை வரை வேண்டும் வேண்டுமே
சிநேகிதனே சிநேகிதனே ரகசிய சிநேகிதனே
சின்னச் சின்ன அத்து மீறல் புரிவாய்
என் செல் எல்லாம் பூக்கள் பூக்கச் செய்வாய்
மலர்கையில் மலர்வாய்
பூப்பறிக்கும் பக்தன் போல மெதுவாய்
நான் தூங்கும் போது விரல் நகம் களைவாய்
சத்தமின்றி துயில்வாய்
ஐவிரல் இடுக்கில் ஆலிவ் எண்ணெய் பூசி
சேவகம் செய்ய வேண்டும்
நீ அழும்போது நான் அழ நேர்ந்தால்
துடைக்கின்ற விரல் வேண்டும்
You might also likeசிநேகிதனே சிநேகிதனே ரகசிய சிநேகிதனே
சின்னச் சின்னதாய் கோரிக்கைகள் செவி கொடு சிநேகிதனே
நேற்று முன்னிரவில் உன் நித்திலப்பூ மடியில்
காற்று நுழைவது போல் உயிர் கலந்து களித்திருந்தேன்
இன்று பின்னிரவில் அந்த ஈர நினைவில் கன்று தவிப்பது போல்
மனம் கலங்கி புலம்புகிறேன்;
கூந்தல் நெளிவில் எழில் கோலச்சரிவில்
கூந்தல் நெளிவில் எழில் கோலச்சரிவில்
கர்வம் அழிந்ததடி. என் கர்வம் அழிந்ததடி
சொன்னதெல்லாம் பகலிலே புரிவேன்
சொன்னதெல்லாம் பகலிலே புரிவேன்
நீ சொல்லாததும் இரவிலே புரிவேன்
காதில் கூந்தல் நுழைப்பேன்
உந்தன் சட்டை நானும் போட்டு அலைவேன்
நீ குளிக்கையில் நானும் கொஞ்சம் நனைவேன்
உப்பு மூட்டை சுமப்பேன்
உன்னை அள்ளி எடுத்து உள்ளங்கையில் மடித்து
கைக்குட்டையில் ஒளித்துக் கொள்வேன்
வேளைவரும் போது விடுதலை செய்து
வேண்டும் வரம் வாங்கிக் கொள்வேன்
சிநேகிதனே சிநேகிதனே ரகசிய சிநேகிதனே
சின்னச் சின்னதாய் கோரிக்கைகள் செவி கொடு சிநேகிதனே
இதே அழுத்தம் அழுத்தம். இதே அணைப்பு அணைப்பு
வாழ்வின் எல்லை வரை வேண்டும் வேண்டும்
வாழ்வின் எல்லை வரை வேண்டும் வேண்டுமே
சிநேகிதனே சிநேகிதனே ரகசிய சிநேகிதனே
சின்னச் சின்னதாய் கோரிக்கைகள் செவி கொடுEmbed"
