artist,title,lyrics
Shaan,Main Hoon Don,"3 ContributorsMain Hoon Don Lyrics
Duniya Mein Logon Ne Dil Apne Phir Thaamein
Aaya Hoon Lekar Main Phir Kitne Hungaamein
Zara Dekho Kaun Aa Gaya Hai
Zamane Pe Jo Chha Gaya Hai
Jami Jispe Sab Nigaahein
Khuli Kiski Khaatir Hai Baahein

Aaisa Dildaar Aaya Hai Kaun
Mujhko Pehchaan Lo Main Hoon Don

Main Zindagi Ki Baazi Lagake Maut Se Khelta Hoon Juaa
Na Mujhko Gham Hai Na Mujhko Parwaah Kaun Mera Dushman Hua
Dushman Jo Mera Ho... Rehta Nahi Duniya Mein
Bahut Hi Khatarnaak Hoon Main
Bahut Hi Khatarnaak Hoon Main
Har Ek Pal Mein Chaalak Hoon Mein

Duniya Phir Jeetne Aaya Kaun
Mujhko Pehchaan Lo Main Hoon Don

Palkein Bichhaye Paas Bulaaye Kitni Haseenaye Mujhe
Lekin Do Aankhein Aankhon Mein Jhaanke
Aur Woh Behkaaye Mujhe
Ye Nigaahein Yeh Bataaye
Raaz Hai Inmein Nashilein
Ajab Sa Nasha Chha Raha Hai
Ajab Sa Nasha Chha Raha Hai
Mere Dil Ko Behka Raha Hai
You might also like
Dekho Behka Huaa Aaya Kaun
Mujhko Pehchaan Lo Main Hoon DonEmbed"
Shaan,Gum Sum Ho Kyon?,"2 ContributorsGum Sum Ho Kyon? Lyrics(gumsum ho kyun paas aao na
Ruthe ho yuun maan jaao na) - 2
Dil mein hai jo, khul ke kaho
Dil mein chhupaao na
Gumsum ho kyun paas aao na
Ruthe ho yuun maan jaao na
(jaane kis baat pe tum aise khafa ho gaye
Shaayad anjaane mein koyi mujhse khata ho gayi) - 2
Bas itna toh bata do ke meri kya bhool hai
Phir chaahe jo saja do mujhko woh kubool hai
Kuchh toh kaho chup na raho aise sataayo na
Gumsum ho kyun paas aao na
Ruthe ho yuun maan jaao na
(tum jo hasati ho toh yeh mausam muskuraata hai
Kaliyaan khilati hai saara aalam gungunaata hai) - 2
Tum jo hasati ho har sitaara jhilmilaata hai
Mere dil ka sheher khusi se jagmagaata hai
Dekho kabhi rona nahin, mujhko rulaao na
Gumsum ho kyun paas aao na
Ruthe ho yuun maan jaao na
Dil mein hai jo, khul ke kaho
Dil mein chhupaao na
(gumsum ho kyun paas aao na
Ruthe ho yuun maan jaao na) - 2You might also likeEmbed"
Shaan,Bhool Ja,"2 ContributorsBhool Ja Lyrics
इन आँसुओं से किस को क्या हुआ हासिल?
माना, कहना है आसान, निभाना है मुश्किल
फिर भी, ऐ यार मेरे, सुन ले मेरे इल्तिजा

भूल जा, जो हुआ उसे भूल जा
है क़सम तुझे, मुस्कुरा
ख़ुद को यूँ ना दे तू सज़ा
उन यादों को तू भूल जा

वो तो नहीं था तेरे वफ़ाओं के क़ाबिल
जाने क्या सोचकर तूने दे दिया अपना दिल
इस बार दिल का सौदा करना ना यूँ बेवजह

भूल जा, जो हुआ उसे भूल जा
है क़सम तुझे, मुस्कुरा
ख़ुद को यूँ ना दे तू सज़ा
उन यादों को तू भूल जा

तेरी ज़िंदगी तेरी है, किसी की अमानत नहीं
जब चाहे तोड़ दे, ऐसी इक इमारत नहीं
इस बार दिल का सौदा करना ना यूँ बेवजह
You might also like
भूल जा, जो हुआ उसे भूल जा
है क़सम तुझे, मुस्कुरा
ख़ुद को यूँ ना दे तू सज़ा
उन यादों को तू भूल जा

जो हुआ उसे भूल जा
है क़सम तुझे, मुस्कुरा
ख़ुद को यूँ ना दे तू सज़ा
उन यादों को तू भूल जा

ना-ना, ना-ना-ना, भूल जा
ना-ना, ना-ना-ना, मुस्कुरा
ख़ुद को यूँ ना दे तू सज़ा
उन यादों को तू भूल जाEmbed"
Shaan,Dastaan - E - Om Shanti Om,"4 ContributorsDastaan - E - Om Shanti Om Lyrics
सुनने वालों सुनो ऐसा भी होता है
दिल देता है जो वो जान भी खोता है
प्यार ऐसा जो करता है
क्या मर के भी मरता है
आओ तुम भी आज सुन लो

दास्तान है ये
के इक था नौजवान, जो दिल ही दिल में
एक हसीना का था दीवाना
वो हसीना भी के जिसकी खूबसूरती
का दुनिया भर में था मशहूर अफसाना

दोंनों की ये कहानी है जिसको सभी
कहते हैं, ओम शांति ओम


नौजवान की थी आरज़ू
उसकी थी ये ही जुस्तजू
उस हसीना में उसको मिले
इश्क के सारे रंगो बू
You might also likeनौजवान की थी आरज़ू
उसकी थी ये ही जुस्तजू
उस हसीना में उसको मिले
इश्क के सारे रंगो बू

उसने न जाना ये नादानी है
वो रेत को समझा के पानी है
क्यूं ऐसा था किस लिए था?
ये कहानी है

दास्तान है ये के हम दिलकाश हसीना के
निगाहों, दिल में कोई दूसरा ही था
बेखबर इस बात से हमें नौजवान के ख़्वाबों का
अंजाम तो होना बुरा ही था

टूटे ख्वाबों की उस दास्तान को सभी
कहते हैं, ओम शांति ओम


सुनते हैं सुनो ऐसा भी होता है
कोई जीतना हंसे, उतना ही रोता है
दीवानी होके हसीना
खाई क्या धोखे हसीना
आओ तुम भी आज सुन लो
दास्तान है ये के उस मासूम हसीना ने
जिसे चाहा वो था अंदर से हरजाई
संग दिल से दिल लगा के
बेवफा के हाथ आके
उसने एक दिन मौत ही पाई

एक सितम का फसाना है जिसको सभी
कहते हैं, ओम शांति ओम

क्यों कोई क़ातिल समझौता नहीं
ये जुर्म वो है जो छुपता नहीं
ये दाग वो है जो मिटता नहीं
रहता है खूनी के हाथ पर
खून उस हसीना का जब था हुआ
कोई वहा था पहुंच तो गया
लेकिन उसे वो बचा न सका का
रोया था प्यार उसकी बात पर

दास्तान है ये के
जो पहचानता है खूनी को
वो नौजवान है लौट के आया
कह रही है जिंदगी कातिल समझ ले
उसके सर पे छा चुका है मौत का साया
जनमों की, कर्मों की है कहानी जिसे
कहते हैं, ओम शांति ओम
कहते हैं, ओम शांति ओम
कहते हैं, ओम शांति ओमEmbed"
Shaan,Fanaa For You (Chand Sifarish Club Mix),"2 ContributorsFanaa For You (Chand Sifarish Club Mix) LyricsHone Do Dil Ko Fana
Hone Do Dil Ko Tabah
Udne Do Har Ek Wo Tamanna...(2)
Aao Na...(3)
Hona Hai fana
Ulfat Ka Hai Dariya
Ye Jaa Ek Qatra
Dariya Mein Hai Qatra
Ya Katra Mein Hai Dariya
Saaya Hai Badan Ka
Ya Tan Me Chhupa Saaya
Dono Mil Gaye To
Kya Tan Kya Kya SaayaYou might also likeEmbed"
Shaan,Tishnagi,"2 ContributorsTishnagi LyricsKiski aaraju hai kisko dhondhati hai meri nazar
Kaisaa ye junoon hai kaisi bebasi hai shaamo shehar
Aye meri zindagi tujhase koi shikaayat nahi
Bas itanaa bataa kab bujhegi meri tishnagi
Naa koi kami hai naa hai kisise ranjish koi
Yu to har khushi hai phir bhi jaane kyun main khush nahi
(aye meri zindagi jane kiski talaash mein hain sabhi
Bas itanaa bataa kab bujhegi meri tishnagi) - 2
Yeh meri tishnagi - 2
Manzilon ke safar mein khwaahishon ki lehar mein
Main bahaa jaa raha hoon ye kahaa jaa rahaa hoon
Kiski aarzoo hai kisako dhondati hai meri najar
Kaisaa ye junun hai kaisi bebasi hai shamo shehar
Ye meri jindagi khudase kyun ro rahi hai bebasi
Bas itanaa bataa kab bujhegi meri tishnagi
Ye meri jindagi tujhase koi shikaayat nahi
Bas itanaa bataa kab bujhegi meri tishnagi
Ye meri tishangi - 5You might also likeEmbed"
Shaan,Kyun,"3 ContributorsKyun Lyricsक्यूँ फूलों के खिले-खिले रंग उड़ गए?
क्यूँ फूलों के खिले-खिले रंग उड़ गए?
क्यूँ इन दिनों खुद से रहती हूँ मैं
ख़फ़ा-ख़फ़ा, ख़फ़ा, ख़फ़ा?
क्यूँ फूलों के उड़े-उड़े रंग खिल गए?
क्यूँ फूलों के उड़े-उड़े रंग खिल गए?
क्यूँ इन दिनों होश में है मेरे नशा-नशा, नशा-नशा?
ओ, क्यूँ फूलों के खिले-खिले रंग उड़ गए?
तेरी-मेरी तकरारों से बना दिल का ये रिश्ता है
आईना जो मैं देखूँ तो तेरा चेहरा ही दिखता है
जब से मुझे तुम मिली
जाने कैसे मुलाक़ातों में, यूँ ही ऐसी-वैसी बातों में
करे झूटे-मूटे वादे थे
किसी छोटे से बहाने से, पा के तुझे खो दिया
मेरी ही है ख़ता, मेरी ही है सज़ा
फिर भी दिल कहे, ""ये क्यूँ हुआ?""
क्यूँ इन दिनों खुद से रहती हूँ मैं
ख़फ़ा-ख़फ़ा, ख़फ़ा, ख़फ़ा?
क्यूँ फूलों के उड़े-उड़े रंग खिल गए?
आज से जो मेरे कल होंगे, तेरी आँखों में वो दिखते हैं
तेरी बातों के जो अक्षर हैं, मेरी दास्ताँ वो लिखते हैं
ऐसा मुझे क्यूँ हुआ?
You might also likeधुआँ-धुआँ सी कहानी है, तभी आँखों में भी पानी है
गालों से ये जो गुज़रती है, तेरे ग़म की निशानी है
मिट सी गई हर दुआ
मेरी ही है ख़ता, मेरी ही है सज़ा
फिर भी दिल कहे, ""ये क्यूँ हुआ?""
क्यूँ इन दिनों खुद से रहती हूँ मैं
ख़फ़ा-ख़फ़ा, ख़फ़ा, ख़फ़ा?
क्यूँ फूलों के खिले-खिले रंग उड़ गए?
क्यूँ फूलों के उड़े-उड़े रंग खिल गए?Embed"
Shaan,Bring It To Me (Kaaze Mix),"2 ContributorsBring It To Me (Kaaze Mix) Lyrics
Just bring it to me
Bring it to me
Bring it to me
Oh-Oh
Bring it to me
Oh-Oh
Just bring it to me

Softly i can feel the sting
That your love brings, That your love brings
Every night a new routine
That your love brings, That your love brings
Breathe into me
Show all that you believe
Fall into me
Give me all that you can be

I'm here to bring your back to life, yeah
I'm here to find you while it's hard

So bring it to me
Bring it to me
Just bring it to meYou might also likeEmbed"
Shaan,Must Be Love,"1 ContributorMust Be Love Lyrics
Let you hold my heart
Like it would never break
Now I'm torn apart
I feel it shattering
Hold me in your arms
Until you numb the pain
'Cause I need your love

Don't turn away
The sheets are turning cold
Empty space
Will you still hold me close?
Hard to face
I feel you're letting go, I know you're letting go

It must be love
Because it hurts like hell
It must be love
Because it hurts me now
Every word unspoken
Cuts me open
I can feel it all
It must be love
Because it hurts
You might also like
It must be love
It must be love
It must be love
It must be love

I lie awake, 'cause I can't go to sleep
When I close my eyes
You're haunting all my dreams
We could go back to how it used to be
But I need your love
Like I need to breathe

Don't turn away
The sheets are turning cold
Empty space
Will you still hold me close?
Hard to face
I feel you're letting go, I know you're letting go

It must be love
Because it hurts like hell
It must be love
Because it hurts me now
Every word unspoken
Cuts me open
I can feel it all
It must be love
Because it hurts

It must be love
It must be love
It must be love
It must be love

Every word unspoken
Cuts me open
I can feel it all
It must be love
Because it hurts like hell
It must be love
It must be love
It must be love
It must be love
It must be love
Because it hurts like hell
It must be love
It must be love
It must be love
It must be love
It must be love
It must be love
It must be love
Because it hurtsEmbed"
Shaan,Do U Know,"2 ContributorsDo U Know Lyricsहमें तुमसे मोहब्बत हुई है
हमें तुमसे मोहब्बत हुई है
ओह जानेमन do you know
हाँ हमें तुमसे मोहब्बत हुई है
ओह जानेमन do you know
इस दिल से शरारत हुई है
ओह जानेमन do you know
कैसे कब हो गया
क्या गज़ब हो गया
हमे कुछ भी पता न चला
हो मेरी नफ़रत भी चाहत हुई है
ओह जानेमन do you know
हाँ हमें तुमसे मोहब्बत हुई है
अरे ओह जानेमन do you know
कर लूं मैं something something
आज इतनी इज़ाज़त तोह दे
Let me do thinking thinking
मुझे इतनी सी मौहलत तोह दे
Tell me..tell me tell me
तेरे होठों पे जोह बात है
इतनी जल्दी क्या है
हाँ अभी तोह यह शुरुआत है
दर्द में भी तोह रहत हुई है
दर्द में भी तोह रहत हुई है
ओह जानेमन do you know
हमें तुमसे मोहब्बत हुई है
ओह जानेमन do you know
You might also likeचोरी..तोह हमने की है
पर चुराया है दिल पहली बार
झूठ..थोड़ा जूथा
थोड़ा सच लगे मेरा यार
दूरी..किस लिए है
किस लिए है भला फासला
आओ..बाजुओं में
पहले सेहरा तोह सुर पे सजा
क्या कहूँ कैसी हालत हुई है
क्या कहूँ कैसी हालत हुई है
अरे ओह जानेमन do you know
हाँ हमें तुमसे मोहब्बत हुई है
ओह जानेमन do you know
इस दिल से शरारत हुई है
ओह जानेमन do you know
कैसे कब हो गया
क्या गज़ब हो गया
हमे कुछ भी पता न चला
हाय मेरी नफ़रत भी चाहत हुई है
ओह जानेमन do you know
हाँ हमें तुमसे मोहब्बत हुई है
ओह जानेमन do you knowEmbed"
Shaan,Saiyaan,"1 ContributorSaiyaan LyricsHeere moti mai na chahoon
Mai to chahoon sangam tera
Mai toh teri saiyaan
Tu hai mera
Saiyaan saiyaan
Tu jo chu le pyaar se
Araam se mar jaoon
Aaja chanda baahon mai
Tujh mai hi gum ho jaoon mai
Tere naam mai kho jaaon
Saiyaan saiyaan
Mere din khushi se jhoome
Gaayein raatein
Pal pal mujhe doobayein jaate jaate
Tujhe jheet jheet haaron
Ye pran pran waaron
Haaye aise mai ni haaron
Teri aarti utaaroon
Tere naam se jure hai saare naate
Saiyaan saiyaan
You might also likeBan ke maala prem ki
Tere tan pe jhar jhar jaaoon
Ma preet ki
Sansar se kar jaaon mai
Tere pyaar se tar jaaon
Saiyaan saiyaan
Ye naram, naram nasha hai
Barta jaaye
Koi pyaar se ghungatiya deta uthaye
Ab bhawla huwa mann
Jab hogaya hai roshan
Ye nahi nayi suhagan
Hogayi hai teri jogan
Koi prem ki puja ran mandir sajaye
Saiyaan saiyaan
Saiyaan saiyaan
Heere moti mai na chahoon
Mai to chahoon sangam tera
Mai na jaanu tu hi jaane
Mai to tera tu hai mera
Mai na jaanu tu hi jaane
Mai to teri tu hai mera
Mai to teri
Tu hai meraEmbed"
Shankar Mahadevan,Enna Solla Pogirai,"5 ContributorsEnna Solla Pogirai LyricsIllai illai solla oru kanam podhum
Illai enra sollaith thaanguvadhenraal
Innum innum enakkor jenmam vendum
Enna solla pogirai
Sandhanath thenralai jannalgal dhandiththal niyaayamaa
Kaadhalin kelvikku kangalin badhil enna mounamaa mounamaa
Anbe endhan kaadhal solla nodi onru podhume
Adhai naanum meyppikkaththaane pudhu aayul vendume
Illai illai solla oru kanam podhum
Illai enra sollaith thaanguvadhenraal
Innum innum enakkor jenmam vendum
Enna sollap pogirai... enna sollap pogirai
Sandhanath thenralai jannalgal dhandiththal niyaayamaa
Kaadhalin kelvikku kangalin badhilenna mounamaa mounamaa
Anbe endhan kaadhal solla nodi onru podhume
Adhai naanum meyppikkath thaane pudhu aayul vendume
Illai illai solla oru kanam podhum
Illai enra sollaith thaanguvadhenraal
Innum innum enakkor jenmam vendum
Enna sollap pogirai... enna sollap pogirai
Idhayam oru kannaadi unadhu bimbam vizhundhadhadi
Idhudhaan un sondham idhayam sonnadhadi
Kannaadi bimbam katta kayir onrum illaiyadi
Kannaadi oonjal bimbam aadudhadi
Nee onru solladi penne illai ninru kolladi kanne
Endhan vaazhkkaiye undhan vizhivilimbil
Ennaith thuraththaadhe uyir karaiyeraadhe
See Shankar Mahadevan LiveGet tickets as low as $30You might also likeIllai illai solla oru kanam podhum
Illai enra sollaith thaanguvadhenraal
Innum innum enakkor jenmam vendum
Enna sollap pogirai... enna sollap pogirai
Sandhanath thenralai jannalgal dhandiththal niyaayamaa
Kaadhalin kelvikku kangalin badhilenna mounamaa mounamaa
Vidiyal vandha pinnaalum vidiyaadha iravu edhu
Poovaasam veesum undhan koondhaladi
Ivvulagam irunda pinnum irulaadha baagam edhu
Kadhir vandhu paayum undhan kangaladi
Pala ulaga azhagigal koodi un paadham kazhuvalaam vaadi
En thalir malare innum thayakkamenna
Ennaip puriyaadhaa idhu vaazhvaa saavaa
Enna sollap pogirai enna sollap pogirai
Enna sollap pogirai enna sollap pogirai niyaayamaa
Enna sollap pogirai enna sollap pogirai mounamaa mounamaa
Enna sollap pogiraiEmbed"
Shankar Mahadevan,Breathless,"1 ContributorTranslationsRomanizationBreathless Lyrics
कोई जो मिला तो मुझे ऐसा लगता था
जैसे मेरी सारी दुनिया में गीतों की रुत
और रंगों की बरखा है, ख़ुशबू की आँधी है
महकी हुई सी अब सारी फ़िज़ाएँ हैं
बहकी हुई सी अब सारी हवाएँ हैं
खोई हुई सी अब सारी दिशाएँ हैं
बदली हुई सी अब सारी अदाएँ हैं
जागी उमंगें हैं, धड़क रहा है दिल
साँसों में तूफ़ाँ है
होंठों पे नग़्मे हैं, आँखों में सपने हैं
सपनों में बीते हुए सारे वो लम्हे हैं
जब कोई आया था, नज़रों पे छाया था
दिल में समाया था
कैसे मैं बताऊँ तुम्हें कैसा उसे पाया था?
प्यारे से चेहरे पे बिखरी जो ज़ुल्फ़ें
तो ऐसा लगता था जैसे कोहरे के पीछे
एक ओस में धुला हुआ फूल खिला है
जैसे बादल में एक चाँद छुपा है और झाँक रहा है
जैसे रात के पर्दे में एक सवेरा है
रोशन-रोशन आँखों में सपनों का सागर
जिसमें प्रेम सितारों की चादर जैसे झलक रही है
लहरों-लहरों बात करे तो जैसे मोती बरसे
जैसे कहीं चाँदी की पायल गूँजे
जैसे कहीं शीशे के जाम गिरे और छन से टूटे
जैसे कोई छिप के सितार बजाए
जैसे कोई चाँदनी रात में गाए
जैसे कोई हौले से पास बुलाए
कैसी मीठी बातें थीं वो, कैसी मुलाक़ातें थीं वो
जब मैंने जाना था नज़रों से कैसे पिघलते हैं दिल
और आरज़ू पाती है कैसे मंज़िल
और कैसे उतरता है चाँद ज़मीं पर
कैसे कभी लगता है स्वर्ग अगर है तो बस है यहीं पर
उसने बताया मुझे और समझाया मुझे
हम जो मिले हैं, हमें ऐसे ही मिलना था
गुल जो खिले हैं, उन्हें ऐसे ही खिलना था
जन्मों के बंधन, जन्मों के रिश्ते हैं
जब भी हम जन्मे तो हम यूँ ही मिलते हैं
कानों में मेरे जैसे शहद से घुलने लगे
ख़्वाबों के दर जैसे आँखों में खुलने लगे
ख़्वाबों की दुनिया भी कितनी हसीं और कैसी रंगीं थी
ख़्वाबों की दुनिया जो कहने को थी, पर कहीं भी नहीं थी
ख़्वाब जो टूटे मेरे, आँख जो खुली मेरी
होश जो आया मुझे, मैंने देखा, मैंने जाना
वो जो कभी आया था, नज़रों पे छाया था, दिल में समाया था
जा भी चुका है और दिल मेरा है अब तन्हा-तन्हा
ना तो कोई अरमाँ है, ना कोई तमन्ना है, और ना कोई सपना है
अब जो मेरे दिन और अब जो मेरी रातें हैं
उनमें सिर्फ़ आँसू हैं, उनमें सिर्फ़ दर्द की
रंज की बातें हैं और फ़रियादें हैं
मेरा अब कोई नहीं
मैं हूँ और खोए हुए प्यार की यादें हैं
मैं हूँ और खोए हुए प्यार की यादें हैं
मैं हूँ और खोए हुए प्यार की यादें हैंSee Shankar Mahadevan LiveGet tickets as low as $30You might also likeEmbed"
Shankar Mahadevan,Desi Girl,"3 ContributorsDesi Girl Lyrics
My देसी girl, my देसी girl, girl girl girl...
My देसी girl, my देसी girl, girl girl girl...

झुमका गिरा दे
जो मिला ले अगर वो नज़र से नज़र मिटा दे
नचके दिखा दे
सबकी धड़कन भी कदम से कदम मिला ले
लहरों सी चाल के जाल बिछा दे
दिल को यूँ बेहाल बना दे
सारे दीवाने माने न देखी कोई ऐसी girl
न देखी कोई ऐसी girl

देखी लख लख परदेसी girl
Ain't nobody like my देसी girl
देखी लख लख परदेसी girl
सब तो सोनी साडी देसी girl
Who's the hottest girl in the world
My देसी girl, my देसी girl
ठुमका लगाइके she'll rock your world
My देसी girl, my देसी girl
My देसी girl, my देसी girl
Girl, girl, girl, girl, girl, girl
See Shankar Mahadevan LiveGet tickets as low as $30You might also like
पड़े कमर पे जो नज़र
सारे सपनो में रंग भर जाए
जो थाम ले वो हाथ तो
हँसके ही आशिक मर जाए
ढूँढो जहाँ में चाहे कही
न तुमको मिलेगी कोई ऐसी girl

देखी लख लख परदेसी girl
Ain't nobody like my देसी girl
देखी लख लख परदेसी girl
सब तोह सोनी साडी देसी girl
Who's the hottest girl in the world
My देसी girl, my देसी girl
ठुमका लगाइके she'll rock your world
My देसी girl, my देसी girl
My देसी girl, my देसी girl
Girl, girl, girl, girl, girl, girl

जहाँ जहाँ भी जाऊ मैं
सारी नज़रे तोह पीछे पीछे आये
रुकूँ ज़रा में जो यहाँ
ठंडी ठंडी सारी सांसे थम जाये
सबकी निगाहों ने है कहा
के ख्वाबो में है देखी मेरी जैसी girl
मेरी जैसी girl
देख लख लख परदेसी girl
Ain't nobody like a देसी girl
देख लख लख परदेसी girl
सबको सोनी लगदी देसी girl
Who's the hottest girl in the world
My देसी girl, my देसी girl
ठुमका लगाइके will rock your world
My देसी girl, my देसी girl

झुमका गिरा दे
जो मिला ले अगर वो नज़र से नज़र मिटा दे
नचके दिखा दे
सबकी धड़कन भी कदम से कदम मिला ले
लहरों सी चाल के जाल बिछा दे
दिल को यु बेहाल बना दे
सारे दीवाने माने, न देखी कोई ऐसी girl

देखी लख लख परदेसी girl
Ain't nobody like my देसी girl
देखी लख लख परदेसी girl
सब तोह सोनी साडी देसी girl
Who's the hottest girl in the world
My देसी girl, my देसी girl
ठुमका लगाइके she'll rock your world
My देसी girl, my देसी girl
My देसी girl, my देसी girl
Girl, girl, girl, girl, girl, girlEmbed"
Shankar Mahadevan,Lakshya,"5 ContributorsLakshya Lyrics
Haan yahi rasta hai tera, tune ab jaana hai
Haan yahi sapna hai tera, tune pehchaana hai
Haan yahi rasta hai tera, tune ab jaana hai
Haan yahi sapna hai tera, tune pehchaana hai
Tujhe ab ye dikhaana hai

Roke tujhko aandhiyaan, ya zameen aur aasmaan

Paayega jo lakshya hai tera
Lakshya to har haal mein paana hai


Mushkil koyi aajaaye to, parbat koyi takraaye to
Taaqat koyi dikhlaaye to, toofaan koyi mandlaaye to
Mushkil koyi aajaaye to, parbat koyi takraaye to

Barse chaahe ambar se aag, lipte chaahe pairon se naag
Barse chaahe ambar se aag, lipte chaahe pairon se naag

Paayega jo lakshya hai tera
Lakshya to har haal mein paana hai
See Shankar Mahadevan LiveGet tickets as low as $30You might also like

Himmat se jo koyi chale, dharti hille kadmon tale
Kya dooriyaan kya faasle, manzil lage aake gale
Himmat se jo koyi chale, dharti hille qadmon tale

Tu chal yunhi ab sub-o-shaam, rukna-jhukna nahi tera kaam
Tu chal yunhi ab sub-o-shaam, rukna-jhukna nahi tera kaam

Paayega jo lakshya hai tera
Lakshya to har haal mein paana hai

Haan yahi rasta hai tera, tune ab jaana hai
Haan yahi sapna hai tera, tune pehchaana hai
Tujhe ab ye dikhaana haiEmbed"
Shankar Mahadevan,Breathless (Reprise),"4 ContributorsBreathless (Reprise) Lyrics
मैं हूँ और खोये हुए प्यार की यादें हैं
मैं हूँ और खोये हुए प्यार की यादें हैं
मैं हूँ और खोये हुए प्यार की यादें हैं

अब जो मेरे दिन और अब जो मेरी राते हैं
उनमें सिर्फ आँसू हैं
उनमें सिफ दर्द की, रंज की बातें हैं और फरियादें हैं
मेरा अब कोई नहीं
मैं हूँ और खोये हुए प्यार की यादें हैं
डूब गया है दिल ग़म के अँधेरे में
मेरी सारी दुनिया है दर्द के घेरे में
मेरे सारे गीत ढले आहों में
बन के दीवाना अब यहाँ वहाँ फिरता हूँ
ठोकर खाता हूँ उन राहों में
जहाँ उसे देखा था, जहाँ उसे चाहा था
जहाँ मैं हँसा था और बाद में रोया था
जहाँ उसे पाया था, पा के खोया था
जहाँ कभी फूलों के कलियों के साए थे
रंगीं-रंगीं महकी रुत ने
हर इक कदम पर रास रचाए थे
गुलशन-गुलशन दिन में उजाले थे
जगमग-जगमग नूर था रातों में
झिलमिल-झिलमिल
See Shankar Mahadevan LiveGet tickets as low as $30You might also likeजब मैंने ख़्वाबों की देखी थी मंज़िल
जहाँ मेरी कश्ती ने पाया था साहिल
जहाँ मैंने पाई थी पलकों की छाँव
जहाँ मेरी बाहों में कल थी किसी की मरमरी बाहें
जहाँ एक चेहरे से हटती नहीं थी मेरी निगाहें
जहाँ कल नरमी ही नरमी थी
प्यार ही प्यार था बातों में, हाथ थे हाथों में
जहाँ कल गाये थे प्रेम तराने
जहाँ कल देखे थे सपने सुहाने
किसी को सुनाए थे दिल के फ़साने
जहाँ कल खाई थी जीने की, मरने की कसमें
तोड़ी थी दुनिया की सारी रस्में
जहाँ कल बरसा था प्रीत का बादल
जहाँ मैंने थामा था कोई आँचल
जहाँ पहली बार हुआ था मैं पागल
अब उन राहों में कोई नहीं है
अब हैं वो राहें वीराँ-वीराँ
दिल भी है जैसे हैराँ-हैराँ
जाने कहाँ गया मेरे सपनों का मेला
ऐसे ही ख्यालों में खोया-खोया
घूम रहा था मैं कबसे अकेला
चंदा सितारे जैसा कोई गगन में
गूंजी सदा कोई मन आँगन में
किसी ने पुकारा मुझे, मुड़ के जो देखा मैंने
मिल गया खोया हुआ दिल का सहारा मुझे
जिसे मैंने चाहा था जिसे मैंने पूजा था
लौट के आया है, थोड़ा शर्मिंदा है, थोड़ा घबराया है
ज़ुल्फें परेशाँ हैं, काँपते होठ और भीगी हुई आँखें हैं
देख रहा है मुझे गुमसुम-गुमसुम
उसकी नज़र जैसे पूछ रही हो
इतना बता दो कहीं खफ़ा तो नहीं तुम
प्यार जो देखा फिर मेरी निगाहों में
आया नहीं कल था वो मेरी इन बाहों में
भूल गया मेरा दिल जैसे हर ग़म
बदल गया जैसे दुनिया का मौसम

झूमें नज़ारे और झूमी फ़िज़ाएँ
और झूमें चमन और झूमी हवाएँ
जैसे फिर कहने लगी सारी दिशाएँ
कितनी हसीं है कितनी सुहानी
हम दोनों की प्रेम कहानी
हम दोनों की प्रेम कहानी
हम दोनों की प्रेम कहानीEmbed"
